Nit,Productos_ahorro,Saldo_productos,Variacion_saldo_6m,Diversificacion_productos
34653449,5,157887514.12,0.11,3
65584629,4,127441137.12,0.02,2
36841508,6,176801913.68,-0.27,2
77094028,3,104502098.72,-0.01,3
52363471,3,91169015.38,-0.82,2
43290525,7,24086326.8,0.48,2
74549534,7,180312309.44,-0.17,2
85487620,0,0.0,0.05,1
66642319,1,185397071.05,-0.16,3
57932398,7,190628106.62,-0.68,1
21354047,2,179869583.45,0.1,2
52945526,5,179458729.42,0.33,3
40252839,2,26431867.92,0.61,1
28861036,0,0.0,-0.06,3
80920510,6,28310929.12,0.06,3
76585102,1,174308918.37,-0.89,2
76570999,5,196874342.96,-0.5,2
33585963,4,182002297.8,0.78,1
43306944,4,151192832.74,0.99,2
86831458,6,145746435.24,-0.63,2
86086315,7,100456424.55,0.24,1
28819052,5,178506089.22,0.34,2
61982789,5,71250941.92,-0.84,2
41035337,6,132553468.25,-0.32,3
70127087,7,113242107.86,-0.2,2
99718650,5,70563016.41,-0.34,2
74934816,8,159357491.64,0.37,3
61766115,0,0.0,-0.04,1
72404690,8,85284457.95,0.61,3
75266206,7,56240237.46,-0.97,1
59582401,5,190990009.8,0.38,1
12845929,5,14346255.06,-0.97,3
12806299,3,123739567.29,-0.56,1
73621955,4,87011795.64,-0.2,2
16641404,0,0.0,0.93,3
55023680,6,89015047.04,0.39,1
90661742,4,106031895.31,0.21,3
72296553,4,185400538.42,-0.77,3
33062385,8,162412778.8,-0.32,3
33441871,7,196378433.69,0.03,2
96974380,7,788389.6,-0.94,3
74609985,3,173920349.01,-0.07,1
55956810,1,190336717.61,0.41,1
80793559,0,0.0,0.86,2
44916493,6,177285027.58,-0.54,2
60906310,8,52020832.36,-0.0,3
17285930,8,18619148.91,0.63,2
84635669,7,188329536.61,0.73,3
58410427,6,20063624.23,-0.64,3
93226851,3,71687867.66,0.43,2
81860634,4,187660243.17,0.31,3
34013751,2,38441814.38,0.7,3
97482278,5,9695021.43,-0.04,1
82585906,8,91645961.84,-0.3,2
16660973,3,150577052.44,0.87,2
24140178,3,98831371.45,0.67,3
83615421,5,181080842.02,-0.58,3
11677003,4,176877737.95,-0.82,1
15343170,5,121619159.06,-0.42,3
32520686,5,38431124.58,-0.34,1
93187277,4,88361836.6,-0.86,3
39080764,4,115172997.37,-0.35,2
21962723,1,85287502.7,0.33,1
44218054,8,172423792.82,-0.12,2
79357873,8,17771014.28,-0.22,3
77017261,3,149933044.38,-0.66,1
91595615,2,6694678.61,-0.16,2
81646535,2,104960003.27,0.42,3
54610123,0,0.0,-0.48,3
61578953,0,0.0,-0.71,1
51531533,6,44362056.03,-0.16,1
57960165,7,137460139.9,-0.94,1
47660253,7,136611967.57,0.72,3
44182724,2,176183938.55,-0.57,3
62993088,1,17403772.69,-0.94,1
35792704,0,0.0,0.73,1
67113528,6,176561122.58,0.1,2
63478461,5,125248790.75,0.25,3
31970451,3,113067715.71,0.18,3
22467440,4,164300898.73,-0.6,1
91193369,4,150413711.21,0.32,1
20340925,6,110094365.48,0.26,2
57030890,3,126544444.62,-0.42,2
13655980,0,0.0,0.15,2
92645770,6,85465512.59,-0.72,2
16763975,8,177508056.85,0.55,1
20103457,8,179439128.42,-0.41,3
93050327,1,52800446.89,0.37,3
49930157,6,17059790.64,0.72,2
13946492,7,17122387.69,-0.92,3
26126288,8,169121553.47,-0.47,3
93843103,2,31691462.61,0.48,3
93781578,5,48212326.75,0.3,1
20722401,7,77517917.0,0.25,2
60730967,0,0.0,-0.71,1
94794558,6,131801568.99,0.41,1
68605084,1,186522545.1,-0.35,3
18315951,8,122704964.07,-0.84,2
17669743,3,124712052.05,-0.46,3
56462201,6,134005130.46,0.17,3
14777231,6,93823603.78,0.16,1
78639384,5,122598585.58,-0.6,3
49800292,0,0.0,-0.39,3
47626652,3,112691818.9,-0.8,3
57551667,8,94898370.47,0.86,1
84443565,3,120822456.21,-0.36,3
97386857,7,75853310.1,-0.32,3
71312022,3,154603695.08,-0.41,2
25582146,0,0.0,-0.46,3
12491636,0,0.0,0.48,3
65426849,6,183632632.12,0.9,1
11627295,2,56797937.8,0.16,2
28501916,8,73269244.63,-0.93,2
56328328,0,0.0,0.59,3
97989697,2,199608197.49,0.8,2
53741990,2,97202874.8,0.47,1
89310445,2,74054252.7,-0.02,1
91536580,3,94178258.51,-0.95,1
66179830,0,0.0,-0.13,2
12784629,3,168874041.08,0.1,2
49079781,7,38704999.83,0.23,1
68071917,6,129667687.64,0.04,3
78936880,8,86062418.37,-0.6,1
91591433,3,114507104.18,0.32,2
94388907,0,0.0,0.14,1
59323130,5,26607900.37,-0.78,3
71039982,4,117697447.98,-0.68,1
95039476,2,9522409.36,0.3,2
94585910,4,73153948.76,-0.44,2
72609170,4,193966679.16,0.88,2
60821102,2,193307076.03,-0.62,3
25445128,1,146581954.41,-0.27,3
57469725,2,183409620.49,-0.46,3
35590187,1,116432397.26,-0.11,2
96536634,8,153389874.88,0.6,3
19967502,8,98078762.27,0.78,2
22935107,2,182775500.43,-0.74,2
77943039,7,187452016.65,-0.32,2
81530109,7,114103936.33,-0.45,2
72253884,4,109897089.98,0.97,3
78485199,5,104812849.22,-0.94,1
59330649,3,150605657.9,-0.21,2
31459320,5,47869145.03,-0.41,2
44978990,2,61260972.16,0.6,2
49489976,0,0.0,-0.42,1
40851197,3,59934912.88,0.61,2
84684085,2,92192851.26,0.24,2
34600794,3,152649241.7,-0.84,2
95802468,0,0.0,0.46,3
49125586,8,20826258.16,-0.19,3
50391590,8,35973029.01,-0.06,1
42471010,3,83915724.08,-0.38,1
64938607,6,155983740.36,0.16,3
60783084,6,108788668.79,0.41,2
77811009,7,57389550.71,-0.24,2
21833453,4,35917235.79,-0.84,3
34990771,8,81926606.14,0.21,2
77313254,0,0.0,0.32,3
35889380,5,169817168.14,-0.15,2
39072072,8,192522161.3,0.67,1
24292937,1,99756080.36,-1.0,3
25723838,2,85933422.34,0.28,3
71019334,8,70021349.3,0.25,2
49875288,3,184540481.41,-0.04,3
95081133,5,103216677.07,-0.04,2
84828280,3,10123171.17,0.85,3
75064475,1,40629729.37,0.48,2
21957761,5,85912966.02,0.05,2
82556414,2,4804325.19,-0.36,3
84073104,2,190230647.91,-0.17,2
57030586,8,192711719.64,0.51,2
75121667,4,22251776.21,-0.39,3
99484241,7,34348276.78,0.89,3
10936834,5,91017168.04,0.09,2
90428402,1,30257723.8,0.75,3
12755748,7,101249122.45,0.4,3
29598944,5,52256235.45,0.21,2
51711208,6,59270418.95,-0.87,3
85349015,6,111657667.4,-0.01,2
45017415,3,52788682.29,0.36,2
40518306,0,0.0,0.12,1
55303297,1,89468741.28,-0.65,2
33430987,8,128903490.67,-0.56,1
73552972,5,87464908.57,-0.55,1
39607049,1,55696270.34,0.48,1
34727338,6,149059815.47,-0.38,1
95174980,7,83624476.8,0.52,3
87749818,0,0.0,-0.13,1
83048328,7,197074450.14,0.05,1
94111692,7,130549352.13,-0.78,2
29616830,3,113916332.7,0.56,2
85539734,0,0.0,-0.85,2
12078237,0,0.0,0.81,3
51272822,0,0.0,-0.72,1
38290580,5,69381277.43,-0.32,2
47310762,5,41824563.06,0.51,3
33783624,2,188640732.85,0.9,1
75884431,0,0.0,0.65,1
10643606,5,23564180.39,0.55,2
24667193,5,75988987.82,0.94,3
60723926,6,75260700.07,-0.94,1
39222942,7,56526925.02,-0.96,1
17340100,3,174405966.45,-0.51,3
22233664,2,76429180.75,0.15,3
77026415,8,24794684.39,-0.6,1
28316187,1,38769006.04,0.41,1
47266577,5,23113262.61,0.47,1
57440855,2,24429879.41,0.55,2
38537312,0,0.0,-0.36,3
48858633,7,84550312.21,-0.78,2
76808100,4,80916119.24,-0.47,1
35929695,3,173231721.84,0.92,3
77593644,2,31821321.72,0.65,2
18496143,3,64322302.63,-0.74,1
93901143,0,0.0,-0.31,3
30583027,7,22760329.29,-0.12,1
28354293,6,74981422.04,-0.1,2
83160973,8,162862741.47,-0.83,3
19670026,0,0.0,-0.55,1
15327826,2,60551167.06,0.15,1
97732385,4,50848488.51,-0.66,3
61869324,6,72388221.76,0.03,3
34850598,3,125026139.69,0.3,3
49606299,3,120636595.06,-0.83,2
62981159,2,168979901.22,-0.01,3
91547023,3,66387418.68,-0.88,3
23754929,0,0.0,0.91,2
82711026,5,146388312.68,-0.66,2
11359871,5,94713917.65,0.18,2
62036728,3,17446449.43,0.01,2
15668795,7,47385362.67,0.77,1
26468619,5,155727843.03,-0.05,2
65966516,6,138083412.93,0.42,3
58251440,2,187089831.08,-0.83,1
89234211,4,67875864.69,-0.76,3
39429075,7,107419573.6,-0.71,3
67837209,6,136066296.46,-0.07,2
43001783,6,181577686.65,-0.5,2
79241207,6,105181961.92,-0.49,1
31218649,2,127106925.7,0.62,2
76582677,7,46223386.86,0.55,3
32271863,8,1391146.67,0.61,2
77181128,1,120990224.76,-0.68,2
72312624,6,111461337.44,-0.41,2
67104737,4,109618199.87,0.74,1
91998337,6,185439453.51,0.71,1
68140980,5,150208534.59,0.49,2
91102342,5,188816663.62,0.02,2
27386467,6,159745740.09,-0.05,2
70556236,7,1983680.87,-0.92,1
64748573,1,59504180.81,-0.1,1
59332810,8,168532906.86,0.54,1
53832825,3,167967568.54,0.02,1
88919874,1,145498354.14,0.75,1
89830202,0,0.0,-0.45,2
18172993,0,0.0,-0.12,2
60121218,8,30076166.58,-0.71,3
33288503,1,127508312.8,-0.07,1
49970638,8,55947494.07,0.78,2
75970448,2,119917025.77,0.78,2
59928243,1,144239272.81,0.87,1
82609135,1,100508547.82,-0.84,2
95284996,8,189314427.48,-0.62,3
82674273,1,46822210.35,0.3,2
33034165,1,142504602.84,-0.32,3
82119868,0,0.0,0.32,3
99124716,4,79859604.19,-0.06,3
23088783,4,18530724.72,0.57,2
95944036,6,55752165.42,-0.33,3
10448250,2,6882256.62,0.85,3
30173871,8,98263325.17,-0.73,3
57777266,7,84038949.37,-0.55,3
77167039,5,102560189.35,0.06,2
58172500,4,37556320.67,-0.79,1
47105704,7,150908698.61,0.23,2
85924935,5,63192393.7,-0.8,3
19367922,6,126954109.97,0.6,1
87644981,6,111696149.73,0.84,1
99184772,8,134583419.0,0.24,1
27343120,7,192305917.74,-0.77,3
57632614,4,51517812.01,0.32,1
90176475,5,174690194.27,0.71,1
24219938,7,20884519.38,0.37,1
76891431,6,152711806.2,-0.24,3
65728405,3,104620815.02,0.77,2
33951084,8,33135479.37,0.43,3
21642716,8,88316034.89,0.17,3
46369417,7,156761488.11,0.92,2
66770193,5,134135211.38,-0.97,1
70225250,2,150110374.79,-0.01,3
59767147,8,37965279.41,0.88,2
84490319,1,71482511.51,-0.53,3
93927793,6,192338209.15,-0.3,2
46250182,0,0.0,0.9,1
25468701,1,175835071.5,-0.07,1
67290806,3,9392211.75,-0.58,1
68658747,1,108297149.26,0.59,1
38917703,8,115067231.16,0.5,3
49984148,3,23337289.64,-0.93,2
11436953,8,158960822.9,-0.45,2
50110840,7,2305424.58,-0.96,3
98356379,8,37184165.25,0.8,1
94360186,5,181730643.8,-0.6,1
47617574,5,137328312.87,-0.93,2
60854695,6,57149989.02,0.68,1
67031378,6,137688504.05,-0.68,1
52481948,7,67716018.02,-0.48,2
39947411,8,93869902.22,0.93,3
71378377,3,18500955.99,-0.01,3
69196811,5,147208898.4,-0.09,3
22650615,7,136025587.04,0.3,1
21208800,2,90872868.63,-0.86,3
37199607,0,0.0,-0.7,3
11811992,4,138736729.91,-0.21,1
64830232,5,107579034.45,-0.88,3
11271028,7,50986884.09,0.57,3
81816963,0,0.0,-0.06,1
58066051,3,129400113.33,-0.94,1
26860302,3,18227868.1,-0.16,1
68363383,6,74637332.63,0.2,3
73194958,5,199057529.43,0.29,1
65165087,6,117953874.43,-0.62,1
49250530,0,0.0,-0.96,1
79160627,4,47772296.78,-0.48,1
71354622,8,69747588.21,0.74,3
18896845,7,122595158.31,0.75,2
59634743,4,158535727.29,0.5,2
65864235,7,172160146.04,0.79,3
50794080,4,189846982.35,-0.24,2
99092447,7,78863099.64,0.9,3
65739730,7,167342271.33,-0.42,3
12884509,1,8339842.49,-0.81,3
36203535,7,42461068.96,-0.82,2
90267659,0,0.0,-0.8,3
36344649,1,105828545.59,0.68,3
26656913,7,32721077.97,0.79,1
43201244,1,69600856.97,-0.16,3
65852823,2,136301799.06,0.47,3
82427877,1,172286902.23,0.49,3
93920267,5,5276313.06,-0.56,1
62472635,2,32355098.2,-0.05,2
38573755,3,161584694.86,0.64,1
28319836,4,19971195.08,0.96,1
28042581,5,36686761.83,-0.67,3
71893219,1,39589340.67,-0.77,2
21104256,8,6249956.72,0.26,2
85564586,6,83296042.79,-0.34,2
55870113,0,0.0,0.78,2
74569007,4,50293755.85,0.35,3
69800992,6,8216173.84,-0.34,1
38148419,6,145467060.86,0.66,3
16034589,0,0.0,0.2,1
94805364,1,37677847.06,-0.95,1
39275635,6,109976565.74,0.18,1
42503123,6,53585809.63,-0.64,2
32786905,1,51233573.6,0.27,1
64324558,5,57590425.07,-0.19,2
51475654,6,71483182.66,0.78,1
99340230,8,47455011.42,0.95,3
81944305,1,127448484.35,0.69,2
58331548,2,107644207.14,0.03,3
67275286,5,17442943.3,0.08,3
83563553,7,57491641.72,0.6,1
12534867,0,0.0,-0.36,3
68063248,6,116508925.89,-0.07,1
96054207,5,195360843.0,-0.21,2
58173267,5,132610769.48,0.55,1
84320188,1,46821086.51,-0.78,2
49338168,0,0.0,-0.67,3
65743692,6,32892318.41,-0.48,2
85437419,1,46905725.41,0.27,3
95521623,4,8512932.83,0.23,3
14464878,6,158577213.93,0.86,3
69187191,5,114797412.4,0.88,1
73477540,2,63664553.36,0.78,2
23661574,0,0.0,-0.06,1
26564743,2,81272828.66,0.65,3
59428045,0,0.0,0.17,2
50111939,3,137582122.85,0.68,1
77338516,3,190795517.84,0.51,3
88671804,5,179167958.71,-0.64,3
12767049,4,68517604.81,-0.07,3
97699669,5,7132160.93,0.14,2
54819037,7,130040956.43,0.47,1
21129309,0,0.0,0.62,1
28723914,2,53905327.49,-0.34,3
18818645,0,0.0,0.72,2
93581596,5,76554652.12,0.94,1
20873496,8,107801697.94,0.35,2
21802553,5,133609820.18,0.49,1
57377997,7,196045964.06,0.01,3
97312053,3,120288416.01,-0.66,3
49301580,8,67487148.04,0.12,3
35784989,6,147877542.71,-0.56,1
37532433,2,73168230.09,-0.76,3
10354100,7,138759214.7,-0.46,2
63068175,8,77089750.45,0.23,3
56518939,0,0.0,0.64,3
81394802,8,104976555.56,0.2,1
25639862,2,108326650.03,-0.42,2
68340622,8,124609427.97,0.01,1
73023679,1,117617693.15,-0.29,3
15587182,8,82369838.78,0.72,3
36119311,3,194220983.88,0.22,3
63910901,4,86564500.76,-0.16,2
47778451,7,106115984.73,-0.08,3
64744352,5,31642864.31,0.99,1
87047376,8,92068593.32,0.36,1
59633476,0,0.0,0.39,3
25649149,1,61919098.55,-0.47,1
27436228,1,62146528.88,0.47,1
72678713,1,181114869.51,0.75,3
63706406,8,161705564.44,0.67,1
93244748,5,38225799.21,-0.25,2
62573675,5,179690217.79,0.23,3
48017187,2,162214085.91,-0.69,3
40833245,2,36745611.53,0.81,1
21434838,7,89064928.37,-0.71,2
84044436,0,0.0,-0.4,1
95674814,4,75478707.22,0.31,2
77569151,8,137477813.97,-0.77,1
96169710,2,15715909.58,0.24,3
70310452,1,182423468.23,0.79,3
42994142,5,46629329.85,0.1,1
72530557,5,189631557.04,0.18,2
86011979,7,192967145.3,-0.29,1
67523277,5,146204818.41,-0.75,2
23763963,2,67131415.14,-0.14,2
32339211,0,0.0,0.82,3
90465335,8,14159454.15,0.68,3
20933006,0,0.0,0.1,2
15840210,1,50650297.17,0.65,3
53086811,3,28637930.6,-0.98,3
68334631,1,98817010.43,-0.89,1
52332328,5,95804470.48,-0.32,2
19188036,2,132341729.53,0.44,3
19227525,8,172602816.24,0.29,2
90774722,3,90325056.4,0.9,3
94730084,8,133571297.82,0.1,2
75483936,2,169917857.9,-0.89,2
31787050,8,139439326.04,0.82,3
49061652,0,0.0,0.02,1
11715027,2,68046339.26,0.97,3
67343718,6,17542517.79,-0.64,2
34100496,1,146283437.65,-0.39,2
53652999,6,160763408.48,0.3,2
38332095,0,0.0,-0.37,3
21987581,7,142993041.17,-0.18,3
57673049,8,150536334.39,-0.54,2
64365979,7,36677012.18,0.88,1
65746009,0,0.0,-0.56,1
67217932,5,137138741.39,-0.44,2
44744043,3,176513664.29,-0.11,2
86166628,5,22161627.76,0.83,3
83965580,3,2378090.24,0.65,1
43627045,7,27496773.47,-0.16,2
98700056,8,129404418.65,0.91,3
95200061,0,0.0,-0.56,2
49076502,5,20366680.55,0.93,2
86297301,4,89837731.83,0.88,2
11502228,8,197531592.67,0.24,2
19265845,0,0.0,-0.96,1
56425245,3,95735548.18,-0.9,2
73585219,7,77694533.64,-0.63,1
56392800,1,106963073.04,-0.42,1
75392715,1,171444204.46,-0.79,2
69490632,3,2354957.57,0.77,2
61946911,7,139219707.32,-0.75,3
25252682,4,119799392.79,0.76,2
91704164,3,35799407.91,-0.89,2
68448023,5,88092140.99,0.42,2
59417990,7,199323014.43,-0.99,2
57366368,0,0.0,-0.99,3
99721304,6,23365534.16,0.37,2
17380864,3,313483.3,-0.98,3
49997058,3,132025478.54,0.34,3
85090279,7,79185338.49,-0.46,2
86126747,2,66661244.96,-0.07,2
90397098,7,164246129.72,0.15,3
55439584,1,127812989.01,-0.49,2
77074048,2,14608346.73,0.71,1
45672741,3,91068949.64,-0.23,2
25236709,0,0.0,0.26,3
66489417,4,180687417.19,0.16,3
95854411,5,127836522.47,-0.91,1
75221833,8,122213091.32,0.32,1
14634391,2,75024651.76,-0.41,3
90615701,3,105760396.66,-0.26,2
54982287,0,0.0,0.68,2
10716300,1,20951034.85,-0.63,3
72351715,8,197436899.54,-0.74,3
99346403,0,0.0,-0.82,2
28453309,4,122985435.63,-0.81,3
12483277,8,81918141.88,-0.15,3
77627935,8,92932577.19,0.26,1
43776706,4,85579089.54,-0.09,3
38461914,2,148406701.81,0.08,1
22469970,4,121927977.33,0.53,1
73738069,7,155990737.34,-0.84,2
27032888,5,143879330.98,-0.74,2
97671232,8,124017394.07,-0.6,2
77259332,3,108351147.76,-0.68,2
94340144,5,70333935.36,-0.53,2
31710368,6,98552626.35,0.33,3
54100722,3,7190430.03,-0.47,2
75207058,3,126044011.94,-0.61,2
77135986,0,0.0,-0.74,2
75827525,7,118452805.56,-0.2,3
13783287,1,127284273.8,0.81,3
31485408,1,174643553.32,-0.54,1
59476122,4,34813398.66,-0.55,1
86159920,8,91636494.74,0.15,2
92410570,0,0.0,0.08,1
53381488,6,124776432.35,-0.35,1
32557206,4,23115293.63,0.55,1
13851304,4,12476788.82,-0.1,3
54994285,2,79290718.9,0.62,2
94018588,1,180993626.66,-0.26,3
89016545,3,823122.03,-0.2,2
52293201,2,106576368.67,-0.83,3
36572549,5,170887751.03,0.54,3
60416051,0,0.0,0.32,3
36582567,2,96256682.1,-0.95,2
16476480,8,25439126.4,0.36,3
99484995,6,117413908.75,-0.94,2
90540447,8,41519601.23,-0.73,3
63630985,1,82380940.62,0.2,3
53444036,4,116520082.78,0.68,2
97797000,3,14761369.75,0.91,1
53048380,4,160224619.04,0.22,2
53034466,8,117738942.57,-0.98,2
48679258,3,49301254.24,0.61,3
64128835,1,144587834.99,0.57,1
75848934,0,0.0,-0.23,1
63175397,0,0.0,-0.96,2
48117639,3,94247174.66,-0.81,2
23284247,1,129536497.53,-0.01,3
22215528,3,54353770.84,0.95,2
46927978,8,152659640.46,-0.77,3
29486482,0,0.0,-0.72,1
24643969,5,47667405.56,0.44,2
96736522,1,159866649.39,-0.38,2
35829602,7,146256983.07,0.06,2
20084624,1,94981955.34,0.91,2
48280105,5,125890807.63,-0.54,3
81668028,0,0.0,0.34,3
14859778,2,19496572.16,-0.32,2
17620898,3,1977273.25,0.79,3
96332884,1,82249564.07,-0.06,1
24547672,3,156592279.41,-0.31,2
88640998,1,93219520.6,-0.93,1
43953536,2,136276955.12,-0.17,1
37201158,7,32550695.92,-0.92,2
58725395,5,196298741.65,-0.39,1
78539818,8,98358340.56,0.27,3
80076293,4,173338727.92,-0.39,1
32694755,5,127473590.03,0.56,2
45758331,3,106513716.71,-0.07,2
75752493,0,0.0,-0.58,1
22958563,8,69903700.38,0.61,2
79200135,3,88079290.98,0.86,1
12385987,6,36974484.14,0.85,1
74593002,1,23869857.88,-0.62,2
68703247,3,180960749.77,-0.35,3
72146114,3,196073507.63,-0.99,2
85488447,0,0.0,0.38,1
13783424,3,116924608.9,-0.17,3
65222713,8,52876730.72,0.87,2
82425472,2,39914307.43,0.55,1
79704037,5,184069900.32,0.47,2
95508998,7,182819849.61,0.88,3
85900100,6,145723750.68,0.1,1
33674459,6,96702349.86,-0.96,3
36921233,2,114995865.1,0.07,1
98965975,7,102406477.5,0.44,2
28940921,3,161032915.11,-0.77,2
24161055,5,6771248.18,0.89,3
45921440,3,68819278.19,-0.5,1
90400968,4,104038180.46,-0.67,2
77464624,7,140050401.46,0.37,1
42905696,8,96533446.57,-0.79,3
12519494,4,75965065.4,0.4,2
23187867,3,29620866.95,0.9,2
39004374,0,0.0,0.91,2
73628596,0,0.0,-0.63,1
98782559,6,79152920.36,0.04,1
43318381,7,49349783.19,0.66,1
35807497,2,74504691.04,-0.28,3
61424291,4,17558685.49,-0.11,2
71630479,5,2549310.57,0.73,3
64921960,2,13165852.26,-0.98,2
87070756,7,40849526.08,0.81,1
44042408,7,70226127.57,-0.31,2
68739454,5,178608225.57,0.72,1
51847576,6,154369428.84,-0.06,1
14895869,7,73721704.58,-0.7,1
47461463,1,90470144.92,-0.7,3
32824403,6,103374746.64,-0.34,1
37458961,8,96764413.62,-0.95,2
13602147,1,94407336.15,0.68,1
53979717,3,177784361.35,0.86,3
51748290,2,21281018.57,0.78,1
16972305,7,76451959.04,0.18,1
41798638,6,114917018.8,0.16,1
61218449,5,67618527.94,-0.92,1
41045687,1,113956313.6,0.89,3
72141474,8,26198286.32,0.84,2
69423621,7,142597659.5,-0.49,2
93761781,7,179235809.07,0.27,1
94532948,8,144674205.77,-0.95,3
61019351,8,193963845.06,0.87,3
88033803,0,0.0,0.57,3
65217284,3,183715819.44,0.48,3
66902207,2,141844838.69,0.71,1
10508102,2,130695133.15,-0.91,2
31136725,8,133758244.41,-0.07,2
39511202,8,113617369.81,-0.98,2
39982169,8,24259378.23,-0.43,1
43525122,3,80526912.29,0.42,2
41971777,8,77266571.26,-0.45,2
22953919,2,190850156.76,-0.1,1
65212187,2,154813838.85,0.75,2
35321942,3,190130331.34,0.84,2
98074659,7,25408548.77,-0.64,3
46180618,5,182399840.39,0.16,1
76280869,0,0.0,-0.38,3
40008181,5,79825681.73,0.78,3
79531344,6,94571584.39,0.52,1
10828267,8,101644940.02,-0.44,3
46447149,5,150072976.77,-0.07,3
59908705,0,0.0,-0.86,1
75934620,0,0.0,0.6,2
73078971,4,3571021.99,-0.38,3
59573941,1,77187663.43,0.57,3
71547100,2,39094790.75,0.27,2
97470404,2,192808273.45,0.95,2
93278793,0,0.0,0.67,2
78349385,2,88152275.48,-0.21,2
37390216,1,19128856.34,0.8,2
23803901,5,95883555.07,0.47,3
96246612,3,79825364.82,-0.59,1
38117324,6,66473852.72,-0.67,2
19280521,3,106825894.02,0.78,2
29002725,2,156237080.51,-0.38,3
86822730,1,120444887.99,0.55,2
68076867,4,79958564.74,0.92,3
25181881,2,44973599.06,0.68,2
77732973,4,59631496.65,0.04,2
53468285,0,0.0,0.78,2
26291583,1,73735693.64,0.31,1
29606750,7,184966458.77,-0.87,1
83785011,0,0.0,-0.83,3
75916321,5,142032187.37,0.16,3
67601897,4,95252593.36,0.41,1
94239206,0,0.0,0.49,3
71261926,2,123960626.18,-0.93,1
81552694,5,105847867.21,-0.14,3
79217415,2,69488389.66,0.94,3
30984205,0,0.0,0.83,2
89441650,8,185032186.03,0.85,2
99028713,6,121620250.35,0.92,1
81231052,3,123844716.29,-0.43,1
35609269,3,17211620.57,0.8,3
28430026,6,185565655.56,-0.46,2
93089913,2,107750182.53,0.2,2
39286346,2,175473230.2,0.99,1
47501697,7,78375425.91,0.35,1
98968380,4,3953458.91,0.78,2
65230827,1,58824227.88,0.14,2
79976909,8,49123712.24,-0.13,2
61563480,6,53558879.16,0.01,1
91216815,5,133611930.19,0.61,1
59081434,5,56756573.47,0.36,1
13957127,8,131160932.92,0.33,1
44395152,2,89707940.63,-0.66,3
26902155,6,27658960.25,0.49,2
60171045,0,0.0,-0.42,1
13715217,4,56254128.15,0.66,2
95475294,4,184825108.71,-0.32,3
74804388,7,132307126.26,0.08,2
84235461,6,170838617.7,0.95,1
22409000,4,198693883.02,0.76,2
40305102,7,195685658.83,-0.74,1
82493040,6,14107189.07,0.36,2
26874955,1,19544925.46,-0.02,2
13170064,6,179431261.26,0.27,1
38874464,3,125430528.85,0.89,3
42550620,6,125005196.85,0.17,1
27260190,1,64052876.7,-0.01,2
21638717,6,139724651.16,0.49,1
74896413,0,0.0,-0.47,3
60963532,4,7399034.29,-0.73,2
86310351,6,152359886.77,-0.37,1
13070508,7,186561947.86,-0.26,3
84469393,4,190852344.9,-0.41,2
38391266,4,40941914.03,0.83,3
21661228,6,127343628.18,0.86,1
14397458,1,128837928.86,0.03,2
79148876,2,164326694.32,0.34,1
21424242,5,7748534.45,0.38,3
46415811,4,155884672.72,-0.96,3
93509809,1,35472778.77,0.47,3
61336472,3,195891669.61,-0.13,1
30896933,6,197750996.37,0.09,2
36152178,6,78943339.4,0.89,3
65824248,0,0.0,0.92,2
73588515,5,158145379.51,0.38,3
68935619,0,0.0,0.15,3
70127110,6,190840291.56,0.74,2
96411897,5,19989506.99,-0.16,1
71229263,2,54564555.36,-0.43,1
45617071,3,21732907.22,0.5,1
86227460,4,70306944.35,0.02,2
10435926,1,44150595.38,0.26,3
81488291,2,121204809.0,0.35,1
52800664,3,143805385.29,-0.27,1
94215212,4,158717260.44,0.81,3
69516907,3,62069128.59,-0.11,1
55385448,7,199561281.37,0.69,3
84159169,4,46604306.55,-0.73,1
84904998,0,0.0,0.95,1
56610556,6,71124400.6,-0.73,2
91036433,8,78213426.8,-0.73,3
10125312,5,74322914.07,-0.13,1
98185278,3,86266992.38,-0.55,3
72636418,5,198220953.62,0.95,2
54681598,2,43062447.52,0.01,2
77792148,7,197300471.76,-0.02,3
57007101,5,111226584.76,-0.63,1
21456413,1,29039679.9,0.1,1
53498762,1,49316984.65,0.11,1
56169198,3,154362538.93,-0.25,1
26060216,3,172810612.2,0.7,3
25918680,1,18758782.99,0.13,1
81212930,8,173584175.2,0.35,1
34093853,7,166493661.95,0.95,2
11852119,6,22853147.7,-0.86,2
38384127,3,161836875.14,0.6,1
45761964,4,160671600.19,0.59,3
73200803,2,95458008.08,0.37,3
62891222,2,24350416.52,0.44,3
60250869,2,89450654.12,-0.18,2
61105727,6,132553593.29,0.1,3
51171637,7,42973290.83,0.0,1
83416113,4,58989950.16,-0.69,2
15553130,7,192824532.77,0.3,1
29222174,3,11799094.87,0.85,3
50061724,3,38143201.94,0.64,2
